Rank,Athlete,Nation,D,E,ND,Total
1,Emma Malabuyo,USA,6.0,8.3,0.0,14.3
2,Ragan Smith,USA,6.0,8.2,0.0,14.2
3,Angelina Melnikova,RUS,5.6,7.567,0.0,13.167
4,Jade Barbosa,BRA,5.8,7.167,-0.1,12.867
5,Martina Basile,ITA,5.3,7.267,0.0,12.567
6,Nica Ivanus,ROU,5.0,6.5,0.0,11.5
7,Lara Mori,ITA,5.2,6.2,-0.1,11.3
8,Anastasia Iliankova,RUS,5.0,6.1,0.0,11.1
