Rank,Athlete,Nation,D,E,ND,Total
1,Sanne Wevers,Netherlands,5.6,8.3,,13.9
2,Nina Derwael,Belgium,5,8.6,,13.6
3,Marine Boyer,France,5.8,7.366,,13.166
4,Melanie De Jesus Dos Santos,France,5.4,7.666,,13.066
5,Ilaria Käslin,Switzerland,5.1,7.466,-0.1,12.466
6,Pauline Schäfer,Germany,5.2,7.2,,12.4
7,Maellyse Brassart,Belgium,5.1,7.266,-0.1,12.266
8,Vasiliki Millousi,Greece,5.3,6.833,,12.133
