ID,Age,Height,Weight,Year,Games_code,Team_code,City_code,Event_code
21532,17.0,158.0,49.0,1956,4,36,9,1
21532,17.0,158.0,49.0,1956,4,36,9,2
21532,17.0,158.0,49.0,1956,4,36,9,5
21532,17.0,158.0,49.0,1956,4,36,9,0
21532,20.0,158.0,49.0,1960,5,36,15,3
21532,20.0,158.0,49.0,1960,5,36,15,4
21532,20.0,158.0,49.0,1960,5,36,15,1
21532,20.0,158.0,49.0,1960,5,36,15,2
21532,20.0,158.0,49.0,1960,5,36,15,5
21532,20.0,158.0,49.0,1960,5,36,15,0
21659,25.0,0.0,0.0,1936,1,36,5,4
21718,14.0,0.0,0.0,1936,1,36,5,4
21978,15.0,153.0,49.0,2000,15,3,17,3
21978,15.0,153.0,49.0,2000,15,3,17,4
21978,15.0,153.0,49.0,2000,15,3,17,2
21978,15.0,153.0,49.0,2000,15,3,17,5
22092,21.0,149.0,46.0,1968,7,10,10,3
22092,21.0,149.0,46.0,1968,7,10,10,4
22092,21.0,149.0,46.0,1968,7,10,10,1
22092,21.0,149.0,46.0,1968,7,10,10,2
22092,21.0,149.0,46.0,1968,7,10,10,5
22092,21.0,149.0,46.0,1968,7,10,10,0
22098,17.0,163.0,55.0,1968,7,73,10,3
22098,17.0,163.0,55.0,1968,7,73,10,4
22098,17.0,163.0,55.0,1968,7,73,10,1
22098,17.0,163.0,55.0,1968,7,73,10,2
22098,17.0,163.0,55.0,1968,7,73,10,5
22098,17.0,163.0,55.0,1968,7,73,10,0
22192,15.0,165.0,55.0,1988,12,36,16,3
22192,15.0,165.0,55.0,1988,12,36,16,1
22192,15.0,165.0,55.0,1988,12,36,16,2
22192,15.0,165.0,55.0,1988,12,36,16,5
22192,15.0,165.0,55.0,1988,12,36,16,0
22547,16.0,152.0,43.0,1992,13,24,3,3
22547,16.0,152.0,43.0,1992,13,24,3,4
22547,16.0,152.0,43.0,1992,13,24,3,1
22547,16.0,152.0,43.0,1992,13,24,3,2
22547,16.0,152.0,43.0,1992,13,24,3,5
22547,16.0,152.0,43.0,1992,13,24,3,0
22570,14.0,162.0,45.0,1976,9,58,11,3
22570,14.0,162.0,45.0,1976,9,58,11,4
22570,14.0,162.0,45.0,1976,9,58,11,1
22570,14.0,162.0,45.0,1976,9,58,11,2
22570,14.0,162.0,45.0,1976,9,58,11,5
22570,14.0,162.0,45.0,1976,9,58,11,0
22570,18.0,162.0,45.0,1980,10,58,12,3
22570,18.0,162.0,45.0,1980,10,58,12,4
22570,18.0,162.0,45.0,1980,10,58,12,1
22570,18.0,162.0,45.0,1980,10,58,12,2
22570,18.0,162.0,45.0,1980,10,58,12,5
22570,18.0,162.0,45.0,1980,10,58,12,0
22585,17.0,157.0,46.0,2000,15,8,17,3
22585,17.0,157.0,46.0,2000,15,8,17,1
22585,17.0,157.0,46.0,2000,15,8,17,2
22585,17.0,157.0,46.0,2000,15,8,17,5
22585,17.0,157.0,46.0,2000,15,8,17,0
22585,21.0,157.0,46.0,2004,16,8,1,3
22585,21.0,157.0,46.0,2004,16,8,1,4
22585,21.0,157.0,46.0,2004,16,8,1,1
22585,21.0,157.0,46.0,2004,16,8,1,2
22585,21.0,157.0,46.0,2004,16,8,1,5
22585,21.0,157.0,46.0,2004,16,8,1,0
22752,15.0,160.0,46.0,1976,9,58,11,3
22752,15.0,160.0,46.0,1976,9,58,11,4
22752,15.0,160.0,46.0,1976,9,58,11,1
22752,15.0,160.0,46.0,1976,9,58,11,2
22752,15.0,160.0,46.0,1976,9,58,11,5
22752,15.0,160.0,46.0,1976,9,58,11,0
22825,16.0,153.0,42.0,2000,15,10,17,3
22825,16.0,153.0,42.0,2000,15,10,17,4
22825,16.0,153.0,42.0,2000,15,10,17,1
22825,16.0,153.0,42.0,2000,15,10,17,2
22825,16.0,153.0,42.0,2000,15,10,17,5
23181,19.0,160.0,50.0,1964,6,73,18,3
23181,19.0,160.0,50.0,1964,6,73,18,4
23181,19.0,160.0,50.0,1964,6,73,18,1
23181,19.0,160.0,50.0,1964,6,73,18,2
23181,19.0,160.0,50.0,1964,6,73,18,5
23181,19.0,160.0,50.0,1964,6,73,18,0
23280,18.0,156.0,46.0,1980,10,8,12,3
23280,18.0,156.0,46.0,1980,10,8,12,1
23280,18.0,156.0,46.0,1980,10,8,12,2
23280,18.0,156.0,46.0,1980,10,8,12,5
23280,18.0,156.0,46.0,1980,10,8,12,0
23285,21.0,155.0,54.0,1960,5,36,15,3
23285,21.0,155.0,54.0,1960,5,36,15,4
23285,21.0,155.0,54.0,1960,5,36,15,1
23285,21.0,155.0,54.0,1960,5,36,15,2
23285,21.0,155.0,54.0,1960,5,36,15,5
23285,21.0,155.0,54.0,1960,5,36,15,0
23534,16.0,154.0,44.0,1988,12,10,16,3
23534,16.0,154.0,44.0,1988,12,10,16,4
23534,16.0,154.0,44.0,1988,12,10,16,1
23534,16.0,154.0,44.0,1988,12,10,16,2
23534,16.0,154.0,44.0,1988,12,10,16,5
23534,16.0,154.0,44.0,1988,12,10,16,0
23603,29.0,0.0,0.0,1952,3,48,6,3
23603,29.0,0.0,0.0,1952,3,48,6,4
23603,29.0,0.0,0.0,1952,3,48,6,1
23603,29.0,0.0,0.0,1952,3,48,6,2
23603,29.0,0.0,0.0,1952,3,48,6,5
23603,29.0,0.0,0.0,1952,3,48,6,0
23818,18.0,148.0,45.0,2000,15,36,17,3
23818,18.0,148.0,45.0,2000,15,36,17,4
23818,18.0,148.0,45.0,2000,15,36,17,1
23818,18.0,148.0,45.0,2000,15,36,17,2
23818,18.0,148.0,45.0,2000,15,36,17,5
23818,18.0,148.0,45.0,2000,15,36,17,0
23858,16.0,165.0,55.0,2000,15,3,17,3
23858,16.0,165.0,55.0,2000,15,3,17,4
23858,16.0,165.0,55.0,2000,15,3,17,1
23858,16.0,165.0,55.0,2000,15,3,17,5
23858,16.0,165.0,55.0,2000,15,3,17,0
23991,23.0,0.0,0.0,1936,1,26,5,4
24074,15.0,152.0,40.0,1980,10,30,12,3
24074,15.0,152.0,40.0,1980,10,30,12,4
24074,15.0,152.0,40.0,1980,10,30,12,1
24074,15.0,152.0,40.0,1980,10,30,12,2
24074,15.0,152.0,40.0,1980,10,30,12,5
24074,15.0,152.0,40.0,1980,10,30,12,0
24084,17.0,166.0,55.0,1972,8,30,13,3
24084,17.0,166.0,55.0,1972,8,30,13,4
24084,17.0,166.0,55.0,1972,8,30,13,1
24084,17.0,166.0,55.0,1972,8,30,13,2
24084,17.0,166.0,55.0,1972,8,30,13,5
24084,17.0,166.0,55.0,1972,8,30,13,0
24121,21.0,0.0,0.0,1936,1,30,5,4
24127,18.0,161.0,46.0,1988,12,30,16,3
24127,18.0,161.0,46.0,1988,12,30,16,4
24127,18.0,161.0,46.0,1988,12,30,16,1
24127,18.0,161.0,46.0,1988,12,30,16,2
24127,18.0,161.0,46.0,1988,12,30,16,5
24127,18.0,161.0,46.0,1988,12,30,16,0
24322,16.0,168.0,63.0,1960,5,56,15,3
24322,16.0,168.0,63.0,1960,5,56,15,1
24322,16.0,168.0,63.0,1960,5,56,15,2
24322,16.0,168.0,63.0,1960,5,56,15,5
24322,16.0,168.0,63.0,1960,5,56,15,0
24330,30.0,0.0,0.0,1956,4,3,9,3
24330,30.0,0.0,0.0,1956,4,3,9,1
24330,30.0,0.0,0.0,1956,4,3,9,2
24330,30.0,0.0,0.0,1956,4,3,9,5
24330,30.0,0.0,0.0,1956,4,3,9,0
24444,17.0,155.0,49.0,2000,15,66,17,3
24444,17.0,155.0,49.0,2000,15,66,17,4
24444,17.0,155.0,49.0,2000,15,66,17,2
24444,17.0,155.0,49.0,2000,15,66,17,5
24444,17.0,155.0,49.0,2000,15,66,17,0
24456,15.0,143.0,36.0,1984,11,58,8,3
24456,15.0,143.0,36.0,1984,11,58,8,4
24456,15.0,143.0,36.0,1984,11,58,8,1
24456,15.0,143.0,36.0,1984,11,58,8,2
24456,15.0,143.0,36.0,1984,11,58,8,5
24456,15.0,143.0,36.0,1984,11,58,8,0
24654,23.0,164.0,63.0,1952,3,56,6,3
24654,23.0,164.0,63.0,1952,3,56,6,1
24654,23.0,164.0,63.0,1952,3,56,6,2
24654,23.0,164.0,63.0,1952,3,56,6,5
24654,23.0,164.0,63.0,1952,3,56,6,0
24654,31.0,164.0,63.0,1960,5,56,15,3
24654,31.0,164.0,63.0,1960,5,56,15,1
24654,31.0,164.0,63.0,1960,5,56,15,2
24654,31.0,164.0,63.0,1960,5,56,15,5
24654,31.0,164.0,63.0,1960,5,56,15,0
24656,18.0,156.0,58.0,1960,5,56,15,3
24656,18.0,156.0,58.0,1960,5,56,15,1
24656,18.0,156.0,58.0,1960,5,56,15,2
24656,18.0,156.0,58.0,1960,5,56,15,5
24656,18.0,156.0,58.0,1960,5,56,15,0
24656,22.0,156.0,58.0,1964,6,56,18,3
24656,22.0,156.0,58.0,1964,6,56,18,1
24656,22.0,156.0,58.0,1964,6,56,18,2
24656,22.0,156.0,58.0,1964,6,56,18,5
24656,22.0,156.0,58.0,1964,6,56,18,0
24656,26.0,156.0,58.0,1968,7,56,10,3
24656,26.0,156.0,58.0,1968,7,56,10,1
24656,26.0,156.0,58.0,1968,7,56,10,2
24656,26.0,156.0,58.0,1968,7,56,10,5
24656,26.0,156.0,58.0,1968,7,56,10,0
24971,18.0,156.0,47.0,1964,6,10,18,3
24971,18.0,156.0,47.0,1964,6,10,18,1
24971,18.0,156.0,47.0,1964,6,10,18,2
24971,18.0,156.0,47.0,1964,6,10,18,5
24971,18.0,156.0,47.0,1964,6,10,18,0
25038,25.0,0.0,0.0,1948,2,73,7,4
25038,29.0,0.0,0.0,1952,3,73,6,3
25038,29.0,0.0,0.0,1952,3,73,6,4
25038,29.0,0.0,0.0,1952,3,73,6,1
25038,29.0,0.0,0.0,1952,3,73,6,2
25038,29.0,0.0,0.0,1952,3,73,6,5
25038,29.0,0.0,0.0,1952,3,73,6,0
25103,17.0,154.0,45.0,2008,17,10,4,3
25103,17.0,154.0,45.0,2008,17,10,4,1
25103,17.0,154.0,45.0,2008,17,10,4,2
25103,17.0,154.0,45.0,2008,17,10,4,5
25103,17.0,154.0,45.0,2008,17,10,4,0
25154,19.0,163.0,49.0,1980,10,26,12,3
25154,19.0,163.0,49.0,1980,10,26,12,1
25154,19.0,163.0,49.0,1980,10,26,12,2
25154,19.0,163.0,49.0,1980,10,26,12,5
25154,19.0,163.0,49.0,1980,10,26,12,0
25189,19.0,164.0,54.0,1968,7,55,10,3
25189,19.0,164.0,54.0,1968,7,55,10,4
25189,19.0,164.0,54.0,1968,7,55,10,1
25189,19.0,164.0,54.0,1968,7,55,10,2
25189,19.0,164.0,54.0,1968,7,55,10,5
25189,19.0,164.0,54.0,1968,7,55,10,0
25263,34.0,0.0,0.0,1952,3,65,6,3
25263,34.0,0.0,0.0,1952,3,65,6,4
25263,34.0,0.0,0.0,1952,3,65,6,1
25263,34.0,0.0,0.0,1952,3,65,6,2
25263,34.0,0.0,0.0,1952,3,65,6,5
25263,34.0,0.0,0.0,1952,3,65,6,0
25312,18.0,152.0,49.0,2000,15,73,17,3
25312,18.0,152.0,49.0,2000,15,73,17,4
25312,18.0,152.0,49.0,2000,15,73,17,1
25312,18.0,152.0,49.0,2000,15,73,17,2
25455,14.0,150.0,38.0,1980,10,45,12,3
25455,14.0,150.0,38.0,1980,10,45,12,1
25455,14.0,150.0,38.0,1980,10,45,12,2
25455,14.0,150.0,38.0,1980,10,45,12,5
25455,14.0,150.0,38.0,1980,10,45,12,0
25503,15.0,0.0,0.0,1972,8,24,13,3
25503,15.0,0.0,0.0,1972,8,24,13,4
25503,15.0,0.0,0.0,1972,8,24,13,1
25503,15.0,0.0,0.0,1972,8,24,13,2
25503,15.0,0.0,0.0,1972,8,24,13,5
25503,15.0,0.0,0.0,1972,8,24,13,0
25535,13.0,155.0,43.0,1980,10,45,12,3
25535,13.0,155.0,43.0,1980,10,45,12,1
25535,13.0,155.0,43.0,1980,10,45,12,2
25535,13.0,155.0,43.0,1980,10,45,12,5
25535,13.0,155.0,43.0,1980,10,45,12,0
25613,15.0,0.0,0.0,1948,2,26,7,4
25613,19.0,0.0,0.0,1952,3,26,6,3
25613,19.0,0.0,0.0,1952,3,26,6,4
25613,19.0,0.0,0.0,1952,3,26,6,1
25613,19.0,0.0,0.0,1952,3,26,6,2
25613,19.0,0.0,0.0,1952,3,26,6,5
25613,19.0,0.0,0.0,1952,3,26,6,0
25639,17.0,150.0,47.0,1984,11,26,8,3
25639,17.0,150.0,47.0,1984,11,26,8,4
25639,17.0,150.0,47.0,1984,11,26,8,1
25639,17.0,150.0,47.0,1984,11,26,8,2
25639,17.0,150.0,47.0,1984,11,26,8,5
25639,17.0,150.0,47.0,1984,11,26,8,0
25734,16.0,160.0,50.0,1956,4,73,9,3
25734,16.0,160.0,50.0,1956,4,73,9,4
25734,16.0,160.0,50.0,1956,4,73,9,1
25734,16.0,160.0,50.0,1956,4,73,9,2
25734,16.0,160.0,50.0,1956,4,73,9,5
25734,16.0,160.0,50.0,1956,4,73,9,0
25734,19.0,160.0,50.0,1960,5,73,15,3
25734,19.0,160.0,50.0,1960,5,73,15,4
25734,19.0,160.0,50.0,1960,5,73,15,1
25734,19.0,160.0,50.0,1960,5,73,15,2
25734,19.0,160.0,50.0,1960,5,73,15,5
25734,19.0,160.0,50.0,1960,5,73,15,0
25734,24.0,160.0,50.0,1964,6,73,18,3
25734,24.0,160.0,50.0,1964,6,73,18,4
25734,24.0,160.0,50.0,1964,6,73,18,1
25734,24.0,160.0,50.0,1964,6,73,18,2
25734,24.0,160.0,50.0,1964,6,73,18,5
25734,24.0,160.0,50.0,1964,6,73,18,0
25766,18.0,148.0,45.0,1980,10,65,12,3
25766,18.0,148.0,45.0,1980,10,65,12,4
25766,18.0,148.0,45.0,1980,10,65,12,1
25766,18.0,148.0,45.0,1980,10,65,12,2
25766,18.0,148.0,45.0,1980,10,65,12,5
25766,18.0,148.0,45.0,1980,10,65,12,0
25774,15.0,158.0,54.0,1992,13,73,3,3
25774,15.0,158.0,54.0,1992,13,73,3,4
25774,15.0,158.0,54.0,1992,13,73,3,1
25774,15.0,158.0,54.0,1992,13,73,3,2
25774,15.0,158.0,54.0,1992,13,73,3,5
25774,15.0,158.0,54.0,1992,13,73,3,0
25774,19.0,158.0,54.0,1996,14,73,2,3
25774,19.0,158.0,54.0,1996,14,73,2,4
25774,19.0,158.0,54.0,1996,14,73,2,1
25774,19.0,158.0,54.0,1996,14,73,2,2
25774,19.0,158.0,54.0,1996,14,73,2,5
25774,19.0,158.0,54.0,1996,14,73,2,0
25774,23.0,158.0,54.0,2000,15,73,17,3
25774,23.0,158.0,54.0,2000,15,73,17,4
25774,23.0,158.0,54.0,2000,15,73,17,1
25774,23.0,158.0,54.0,2000,15,73,17,2
25774,23.0,158.0,54.0,2000,15,73,17,5
25774,23.0,158.0,54.0,2000,15,73,17,0
26100,17.0,0.0,0.0,2012,18,8,7,4
26100,17.0,0.0,0.0,2012,18,8,7,0
26141,21.0,0.0,0.0,1948,2,6,7,4
26229,16.0,159.0,47.0,1976,9,6,11,3
26229,16.0,159.0,47.0,1976,9,6,11,1
26229,16.0,159.0,47.0,1976,9,6,11,2
26229,16.0,159.0,47.0,1976,9,6,11,5
26229,16.0,159.0,47.0,1976,9,6,11,0
26267,15.0,150.0,40.0,2004,16,7,1,3
26267,15.0,150.0,40.0,2004,16,7,1,1
26267,15.0,150.0,40.0,2004,16,7,1,2
26267,15.0,150.0,40.0,2004,16,7,1,5
26267,15.0,150.0,40.0,2004,16,7,1,0
26308,15.0,147.0,36.0,1980,10,44,12,3
26308,15.0,147.0,36.0,1980,10,44,12,1
26308,15.0,147.0,36.0,1980,10,44,12,2
26308,15.0,147.0,36.0,1980,10,44,12,5
26308,15.0,147.0,36.0,1980,10,44,12,0
26362,22.0,0.0,0.0,1928,0,48,0,4
26664,19.0,152.0,46.0,2008,17,66,4,3
26664,19.0,152.0,46.0,2008,17,66,4,1
26664,19.0,152.0,46.0,2008,17,66,4,5
26664,19.0,152.0,46.0,2008,17,66,4,0
26866,15.0,156.0,42.0,2004,16,24,1,3
26866,15.0,156.0,42.0,2004,16,24,1,4
26866,15.0,156.0,42.0,2004,16,24,1,1
26866,15.0,156.0,42.0,2004,16,24,1,2
26866,15.0,156.0,42.0,2004,16,24,1,5
26866,15.0,156.0,42.0,2004,16,24,1,0
26866,19.0,156.0,42.0,2008,17,24,4,3
26866,19.0,156.0,42.0,2008,17,24,4,4
26866,19.0,156.0,42.0,2008,17,24,4,1
26866,19.0,156.0,42.0,2008,17,24,4,0
27069,26.0,0.0,0.0,1936,1,18,5,4
27075,17.0,167.0,54.0,1972,8,48,13,3
27075,17.0,167.0,54.0,1972,8,48,13,4
27075,17.0,167.0,54.0,1972,8,48,13,1
27075,17.0,167.0,54.0,1972,8,48,13,2
27075,17.0,167.0,54.0,1972,8,48,13,5
27075,17.0,167.0,54.0,1972,8,48,13,0
27075,21.0,167.0,54.0,1976,9,48,11,3
27075,21.0,167.0,54.0,1976,9,48,11,4
27075,21.0,167.0,54.0,1976,9,48,11,1
27075,21.0,167.0,54.0,1976,9,48,11,2
27075,21.0,167.0,54.0,1976,9,48,11,5
27075,21.0,167.0,54.0,1976,9,48,11,0
27244,0.0,0.0,0.0,1928,0,24,0,4
27246,0.0,0.0,0.0,1928,0,24,0,4
27325,15.0,156.0,48.0,1972,8,36,13,3
27325,15.0,156.0,48.0,1972,8,36,13,4
27325,15.0,156.0,48.0,1972,8,36,13,1
27325,15.0,156.0,48.0,1972,8,36,13,2
27325,15.0,156.0,48.0,1972,8,36,13,5
27325,15.0,156.0,48.0,1972,8,36,13,0
27508,22.0,158.0,56.0,1960,5,24,15,3
27508,22.0,158.0,56.0,1960,5,24,15,4
27508,22.0,158.0,56.0,1960,5,24,15,1
27508,22.0,158.0,56.0,1960,5,24,15,2
27508,22.0,158.0,56.0,1960,5,24,15,5
27508,22.0,158.0,56.0,1960,5,24,15,0
27569,16.0,144.0,34.0,2008,17,12,4,3
27569,16.0,144.0,34.0,2008,17,12,4,4
27569,16.0,144.0,34.0,2008,17,12,4,1
27569,16.0,144.0,34.0,2008,17,12,4,5
27569,16.0,144.0,34.0,2008,17,12,4,0
27569,20.0,144.0,34.0,2012,18,12,7,3
27569,20.0,144.0,34.0,2012,18,12,7,4
27569,20.0,144.0,34.0,2012,18,12,7,1
27569,20.0,144.0,34.0,2012,18,12,7,5
27569,20.0,144.0,34.0,2012,18,12,7,0
27714,15.0,155.0,46.0,2016,19,6,14,4
27714,15.0,155.0,46.0,2016,19,6,14,5
27757,16.0,165.0,46.0,2016,19,6,14,3
27757,16.0,165.0,46.0,2016,19,6,14,4
27757,16.0,165.0,46.0,2016,19,6,14,1
27757,16.0,165.0,46.0,2016,19,6,14,5
27757,16.0,165.0,46.0,2016,19,6,14,0
27823,29.0,0.0,0.0,1928,0,26,0,4
27871,15.0,0.0,0.0,1996,14,1,2,3
27871,15.0,0.0,0.0,1996,14,1,2,1
27871,15.0,0.0,0.0,1996,14,1,2,2
27871,15.0,0.0,0.0,1996,14,1,2,5
27871,15.0,0.0,0.0,1996,14,1,2,0
28016,17.0,164.0,58.0,2016,19,15,14,3
28016,17.0,164.0,58.0,2016,19,15,14,1
28016,17.0,164.0,58.0,2016,19,15,14,0
28046,0.0,0.0,0.0,1928,0,24,0,4
28132,15.0,165.0,57.0,1968,7,10,10,3
28132,15.0,165.0,57.0,1968,7,10,10,4
28132,15.0,165.0,57.0,1968,7,10,10,1
28132,15.0,165.0,57.0,1968,7,10,10,2
28132,15.0,165.0,57.0,1968,7,10,10,5
28132,15.0,165.0,57.0,1968,7,10,10,0
28132,19.0,165.0,57.0,1972,8,10,13,3
28132,19.0,165.0,57.0,1972,8,10,13,4
28132,19.0,165.0,57.0,1972,8,10,13,1
28132,19.0,165.0,57.0,1972,8,10,13,2
28132,19.0,165.0,57.0,1972,8,10,13,5
28132,19.0,165.0,57.0,1972,8,10,13,0
28235,16.0,142.0,0.0,1996,14,57,2,3
28235,16.0,142.0,0.0,1996,14,57,2,1
28235,16.0,142.0,0.0,1996,14,57,2,2
28235,16.0,142.0,0.0,1996,14,57,2,5
28235,16.0,142.0,0.0,1996,14,57,2,0
28298,16.0,166.0,56.0,1976,9,44,11,3
28298,16.0,166.0,56.0,1976,9,44,11,1
28298,16.0,166.0,56.0,1976,9,44,11,2
28298,16.0,166.0,56.0,1976,9,44,11,5
28298,16.0,166.0,56.0,1976,9,44,11,0
28336,19.0,153.0,47.0,2016,19,69,14,3
28336,19.0,153.0,47.0,2016,19,69,14,1
28336,19.0,153.0,47.0,2016,19,69,14,5
28336,19.0,153.0,47.0,2016,19,69,14,0
28371,17.0,160.0,50.0,2016,19,5,14,3
28371,17.0,160.0,50.0,2016,19,5,14,1
28371,17.0,160.0,50.0,2016,19,5,14,5
28371,17.0,160.0,50.0,2016,19,5,14,0
28485,23.0,160.0,54.0,1956,4,24,9,3
28485,23.0,160.0,54.0,1956,4,24,9,5
28485,27.0,160.0,54.0,1960,5,24,15,3
28485,27.0,160.0,54.0,1960,5,24,15,4
28485,27.0,160.0,54.0,1960,5,24,15,1
28485,27.0,160.0,54.0,1960,5,24,15,2
28485,27.0,160.0,54.0,1960,5,24,15,5
28485,27.0,160.0,54.0,1960,5,24,15,0
28847,0.0,0.0,0.0,1948,2,78,7,4
28965,21.0,0.0,0.0,1936,1,18,5,4
28977,21.0,164.0,53.0,1964,6,58,18,3
28977,21.0,164.0,53.0,1964,6,58,18,4
28977,21.0,164.0,53.0,1964,6,58,18,1
28977,21.0,164.0,53.0,1964,6,58,18,2
28977,21.0,164.0,53.0,1964,6,58,18,5
28977,21.0,164.0,53.0,1964,6,58,18,0
28981,15.0,146.0,42.0,1988,12,58,16,3
28981,15.0,146.0,42.0,1988,12,58,16,4
28981,15.0,146.0,42.0,1988,12,58,16,1
28981,15.0,146.0,42.0,1988,12,58,16,2
28981,15.0,146.0,42.0,1988,12,58,16,5
28981,15.0,146.0,42.0,1988,12,58,16,0
29175,16.0,149.0,38.0,1996,14,59,2,3
29175,16.0,149.0,38.0,1996,14,59,2,4
29175,16.0,149.0,38.0,1996,14,59,2,1
29175,16.0,149.0,38.0,1996,14,59,2,2
29175,16.0,149.0,38.0,1996,14,59,2,5
29215,16.0,162.0,60.0,1952,3,9,6,3
29215,16.0,162.0,60.0,1952,3,9,6,4
29215,16.0,162.0,60.0,1952,3,9,6,1
29215,16.0,162.0,60.0,1952,3,9,6,2
29215,16.0,162.0,60.0,1952,3,9,6,5
29215,16.0,162.0,60.0,1952,3,9,6,0
29215,21.0,162.0,60.0,1956,4,9,9,3
29215,21.0,162.0,60.0,1956,4,9,9,1
29215,21.0,162.0,60.0,1956,4,9,9,2
29215,21.0,162.0,60.0,1956,4,9,9,5
29215,21.0,162.0,60.0,1956,4,9,9,0
29215,24.0,162.0,60.0,1960,5,9,15,3
29215,24.0,162.0,60.0,1960,5,9,15,4
29215,24.0,162.0,60.0,1960,5,9,15,1
29215,24.0,162.0,60.0,1960,5,9,15,2
29215,24.0,162.0,60.0,1960,5,9,15,5
29215,24.0,162.0,60.0,1960,5,9,15,0
29227,16.0,159.0,44.0,1976,9,21,11,3
29227,16.0,159.0,44.0,1976,9,21,11,4
29227,16.0,159.0,44.0,1976,9,21,11,1
29227,16.0,159.0,44.0,1976,9,21,11,2
29227,16.0,159.0,44.0,1976,9,21,11,5
29227,16.0,159.0,44.0,1976,9,21,11,0
29370,14.0,144.0,33.0,2000,15,12,17,3
29370,14.0,144.0,33.0,2000,15,12,17,4
29370,14.0,144.0,33.0,2000,15,12,17,1
29370,14.0,144.0,33.0,2000,15,12,17,2
29370,14.0,144.0,33.0,2000,15,12,17,5
29370,14.0,144.0,33.0,2000,15,12,17,0
29505,18.0,148.0,45.0,1968,7,45,10,3
29505,18.0,148.0,45.0,1968,7,45,10,1
29505,18.0,148.0,45.0,1968,7,45,10,2
29505,18.0,148.0,45.0,1968,7,45,10,5
29505,18.0,148.0,45.0,1968,7,45,10,0
29525,15.0,158.0,50.0,1972,8,18,13,3
29525,15.0,158.0,50.0,1972,8,18,13,4
29525,15.0,158.0,50.0,1972,8,18,13,1
29525,15.0,158.0,50.0,1972,8,18,13,2
29525,15.0,158.0,50.0,1972,8,18,13,5
29525,15.0,158.0,50.0,1972,8,18,13,0
29574,21.0,145.0,45.0,2004,16,8,1,3
29574,21.0,145.0,45.0,2004,16,8,1,4
29574,21.0,145.0,45.0,2004,16,8,1,1
29574,21.0,145.0,45.0,2004,16,8,1,2
29574,21.0,145.0,45.0,2004,16,8,1,5
29574,25.0,145.0,45.0,2008,17,8,4,3
29574,25.0,145.0,45.0,2008,17,8,4,4
29574,25.0,145.0,45.0,2008,17,8,4,1
29574,29.0,145.0,45.0,2012,18,8,7,4
29574,29.0,145.0,45.0,2012,18,8,7,1
29574,29.0,145.0,45.0,2012,18,8,7,5
29686,16.0,157.0,50.0,2012,18,73,7,3
29686,16.0,157.0,50.0,2012,18,73,7,4
29686,16.0,157.0,50.0,2012,18,73,7,1
29686,16.0,157.0,50.0,2012,18,73,7,5
29686,16.0,157.0,50.0,2012,18,73,7,0
29686,20.0,157.0,50.0,2016,19,73,14,3
29686,20.0,157.0,50.0,2016,19,73,14,4
29686,20.0,157.0,50.0,2016,19,73,14,1
29686,20.0,157.0,50.0,2016,19,73,14,5
29686,20.0,157.0,50.0,2016,19,73,14,0
29788,16.0,156.0,55.0,2008,17,26,4,3
29788,16.0,156.0,55.0,2008,17,26,4,4
29788,16.0,156.0,55.0,2008,17,26,4,1
29788,16.0,156.0,55.0,2008,17,26,4,5
29788,16.0,156.0,55.0,2008,17,26,4,0
29788,24.0,156.0,55.0,2016,19,26,14,4
29788,24.0,156.0,55.0,2016,19,26,14,5
29788,24.0,156.0,55.0,2016,19,26,14,0
29789,17.0,162.0,60.0,2016,19,26,14,3
29789,17.0,162.0,60.0,2016,19,26,14,4
29789,17.0,162.0,60.0,2016,19,26,14,1
29789,17.0,162.0,60.0,2016,19,26,14,2
29789,17.0,162.0,60.0,2016,19,26,14,5
29789,17.0,162.0,60.0,2016,19,26,14,0
29843,19.0,147.0,47.0,2008,17,76,4,3
29843,19.0,147.0,47.0,2008,17,76,4,1
29843,19.0,147.0,47.0,2008,17,76,4,2
29843,19.0,147.0,47.0,2008,17,76,4,5
29843,19.0,147.0,47.0,2008,17,76,4,0
29843,23.0,147.0,47.0,2012,18,76,7,5
29843,23.0,147.0,47.0,2012,18,76,7,0
29850,22.0,0.0,0.0,1936,1,78,5,4
29850,34.0,0.0,0.0,1948,2,78,7,4
29879,15.0,146.0,37.0,2008,17,58,4,3
29879,15.0,146.0,37.0,2008,17,58,4,4
29879,15.0,146.0,37.0,2008,17,58,4,1
29879,15.0,146.0,37.0,2008,17,58,4,5
29879,15.0,146.0,37.0,2008,17,58,4,0
29949,23.0,0.0,0.0,1956,4,18,9,3
29949,23.0,0.0,0.0,1956,4,18,9,4
29949,23.0,0.0,0.0,1956,4,18,9,1
29949,23.0,0.0,0.0,1956,4,18,9,2
29949,23.0,0.0,0.0,1956,4,18,9,5
29949,23.0,0.0,0.0,1956,4,18,9,0
29997,19.0,157.0,43.0,1988,12,18,16,3
29997,19.0,157.0,43.0,1988,12,18,16,4
29997,19.0,157.0,43.0,1988,12,18,16,1
29997,19.0,157.0,43.0,1988,12,18,16,2
29997,19.0,157.0,43.0,1988,12,18,16,5
29997,19.0,157.0,43.0,1988,12,18,16,0
30037,28.0,0.0,0.0,1952,3,78,6,3
30037,28.0,0.0,0.0,1952,3,78,6,4
30037,28.0,0.0,0.0,1952,3,78,6,1
30037,28.0,0.0,0.0,1952,3,78,6,2
