Rank,Athlete,Nation,D,E,ND,Total
1,Emma Malabuyo,United States,5.9,8.267,,14.167
2,Flavia Saraiva,Brazil,5.3,8.6,,13.9
3,Grace McCallum,United States,5.1,8.333,,13.433
,Desiree Carofiglio,Italy,5.2,8.233,,13.433
5,Angelina Melnikova,Russia,5.9,7.533,-0.3,13.133
6,Carolyne Pedro,Brazil,5.1,7.8,,12.9
7,Nica Ivanus,Romania,5,7.433,,12.433
8,Guo Fangting,China,5,6.833,-0.1,11.733
