,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
0,570.0980738023002,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,5.30101781893181,1.5889903587574374,209.63257755897288,14.571793090483984,467.597522331187,8.372723823208341,-0.16032000000000002,51.465309999999995
1,297.9844304898986,Private room,False,True,2.0,True,1,0,10.0,99.0,1,2.198945521708927,0.37926201347513894,553.89174418599,38.50162977905941,961.472137010545,17.215960911780712,-0.09683,51.50343
2,336.7906112561443,Private room,False,True,2.0,False,1,0,10.0,96.0,1,2.3229577479052055,0.4531776111181624,428.2878485000106,29.770763610226748,959.0428386552227,17.172462297605247,-0.10554000000000001,51.52407
3,226.72217126461112,Private room,False,True,2.0,True,1,0,10.0,99.0,1,5.707824678781694,1.7239771225914124,195.69474385917806,13.602958803523743,452.2324722569411,8.097599780291983,-0.16575,51.462920000000004
4,256.35598203156235,Private room,False,True,3.0,False,0,0,9.0,98.0,1,3.2579448035766183,0.8254171819737707,329.4770684492808,22.90231664089296,735.3272802090548,13.16664854460184,-0.12055,51.537279999999996
5,239.89275382770055,Private room,False,True,2.0,False,0,0,10.0,100.0,1,5.085729916882159,1.8062180968366517,226.72496427856257,15.759903858383742,486.7370515714927,8.715433065200003,-0.17240999999999998,51.47222
6,324.09040664173665,Private room,False,True,2.0,False,0,0,10.0,100.0,1,4.595054764045126,0.29687867949410807,283.44260808307234,19.702410217475695,682.1867183159497,12.215122440864391,-0.19359,51.51061
7,155.69510101366447,Private room,False,True,2.0,False,1,0,10.0,95.0,1,5.102453380170875,1.0137060917050809,214.2639621656098,14.893725773830301,453.66812375977366,8.123306318426883,-0.15177000000000002,51.46504
8,129.3539358874856,Private room,False,True,4.0,False,1,0,9.0,93.0,1,4.534040775924722,1.7728061057038318,257.4450143709157,17.89528862962305,541.2169732488285,9.69094152350034,-0.16972,51.47724
9,246.0076671605635,Entire home/apt,False,False,3.0,False,0,1,8.0,74.0,0,3.7466550610280556,0.4175544687909389,332.04494703046385,23.08081273058569,761.6522854241821,13.63801972982952,-0.18085,51.51343
10,220.1368799830664,Entire home/apt,False,False,2.0,False,0,1,9.0,79.0,0,3.7898526960558754,0.38266337672849293,323.64076471845544,22.496628692153777,740.6771722269217,13.262442825389023,-0.18092,51.51536
