,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
0,129.82447917887188,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,2.813963501242435,0.8818900015142561,55.34857178007335,2.086871150558837,78.77837697233369,5.915159963046886,23.766,37.983000000000004
1,138.9637475687203,Entire home/apt,False,False,4.0,True,1,0,10.0,96.0,1,0.40729291966323267,0.30456786842403555,240.30665389568526,9.06055941777308,407.1676962193295,30.57262852430238,23.731679999999997,37.977759999999996
2,156.30492348791978,Entire home/apt,False,False,3.0,True,0,1,10.0,98.0,1,1.2372111314777294,0.28848805731090266,199.50736576152912,7.522256718494376,395.96740259345165,29.731642317472694,23.721999999999998,37.979
3,91.62702411360814,Entire home/apt,False,False,4.0,True,1,0,10.0,99.0,1,4.367457161013417,0.2974673006070027,39.803047454722574,1.5007402859036303,58.70657846129648,4.408047180302864,23.727120000000003,38.01435
4,74.05150797928434,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.194185000055204,0.3852657478886863,78.73340490755983,2.968576532375998,113.3259727513642,8.509203699736416,23.73391,37.995290000000004
5,113.8893445504183,Entire home/apt,False,False,6.0,True,1,0,10.0,96.0,2,2.071205606728189,0.4538674431456202,96.58899133897346,3.6418063376198995,158.64431828507207,11.911980875339509,23.71584,37.98598
6,106.39045766644014,Entire home/apt,False,False,5.0,False,0,1,10.0,96.0,1,1.395424050687237,0.43859713153411173,160.6917054720299,6.0587450316903615,289.1041226683265,21.7076969250084,23.72085,37.98061
7,151.85245940055773,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.5089660621009475,0.5634668009885739,68.77522075363177,2.593111609715313,101.1627688953279,7.59591633286326,23.732,37.998000000000005
8,162.39776908115203,Entire home/apt,False,False,4.0,True,0,1,10.0,100.0,2,2.6687989286455007,0.9543651257079905,62.41337966942743,2.3532437649618956,91.80859900054945,6.893548330682105,23.7377,37.99953
9,98.65723056733766,Entire home/apt,False,False,2.0,True,1,0,10.0,95.0,1,2.7405764814195614,0.7250243390422192,62.90304909077924,2.37170633691028,92.61136387329462,6.953824802697646,23.730999999999998,38.0
10,145.05659316195255,Private room,False,True,6.0,False,0,1,10.0,98.0,1,1.911332317711308,0.4904662246304158,139.56710130697363,5.262259673871206,178.0340202415726,13.367877697747806,23.721999999999998,37.961999999999996
11,333.7004663370281,Entire home/apt,False,False,6.0,True,0,1,10.0,99.0,2,0.2574140464316575,0.22685675423052842,272.7599706227902,10.284184314307927,477.64139307458873,35.86422256453668,23.73355,37.97376
12,138.9637475687203,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,1,1.4159978159206592,1.2454577143168608,109.09470637975119,4.113323760678403,148.5847113341617,11.156644365920046,23.74492,37.96528
13,101.93799357907811,Entire home/apt,False,False,4.0,False,1,0,9.0,95.0,2,1.2786711205893948,0.3712233487448947,210.51369973820587,7.937241244935427,241.9214722710959,18.164936394689885,23.73082,37.96463
14,78.73831228177067,Entire home/apt,False,False,3.0,True,0,0,10.0,95.0,2,1.7499612272959415,0.8240205077636542,87.26695391437094,3.290326790087355,119.26638279905973,8.955245837549821,23.74814,37.98767
15,194.03369812293488,Entire home/apt,False,False,6.0,True,1,0,10.0,98.0,2,1.2130982885828454,0.9886558769467885,108.0872265641583,4.075337585167221,157.8567347175661,11.852844308109885,23.74294,37.98471
16,97.48552949171608,Entire home/apt,False,False,2.0,True,1,0,10.0,97.0,1,1.9202910872245569,0.22054081337978546,100.51696436939591,3.789907243094627,167.63352240941776,12.586945026411819,23.719,37.986999999999995
17,106.39045766644014,Entire home/apt,False,False,3.0,True,0,0,10.0,97.0,1,1.5576495871337357,0.15538570556786668,179.4326347038869,6.765355939448374,213.06399315490066,15.998141245273098,23.72711,37.963159999999995
18,127.71541724275303,Private room,False,True,2.0,False,0,1,9.0,89.0,1,3.407915381512913,0.1652487910065442,51.06311425063461,1.9252915939866007,75.01141064947977,5.632313206976793,23.727120000000003,38.00555
19,217.70205985049097,Entire home/apt,False,False,4.0,True,0,1,10.0,99.0,0,0.6728330756714169,0.22717912394304074,376.7375790474048,14.204572218581763,597.5004757444037,44.863971915364345,23.727929999999997,37.97692
20,171.06835704075178,Entire home/apt,False,False,5.0,True,0,1,10.0,98.0,2,1.7280840612438524,0.4366659231266864,150.52935597208895,5.67558222710002,220.93214856385754,16.588930236450683,23.715729999999997,37.97573
21,158.41398542403863,Entire home/apt,False,False,5.0,True,0,0,10.0,97.0,3,0.9267253039809549,0.33653890337018294,124.62267896424378,4.6987928517690705,216.21906037334725,16.235042892762372,23.745,37.979
22,114.82670541091558,Entire home/apt,False,False,4.0,False,0,1,9.0,88.0,1,1.6533419131391967,0.8965449935394889,92.70039602516692,3.495190135691042,135.97854545192493,10.210096714394778,23.74,37.99
23,185.36311016333514,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,1.116320158413779,0.4365798613156213,457.15002552254333,17.236455595114318,365.85171293773567,27.47037306368244,23.72644,37.96843
24,168.95929510463293,Entire home/apt,False,False,4.0,True,0,1,10.0,97.0,1,2.9235519348138332,0.48047655242441834,55.46981189738613,2.0914424067805104,80.67077390392544,6.057252641192253,23.764,37.989000000000004
25,187.94085252970262,Entire home/apt,False,False,4.0,True,0,1,10.0,96.0,1,2.92357272915906,0.48046472506267157,55.46908813342532,2.0914151178716724,80.67081291109746,6.057255570088114,23.764,37.989000000000004
26,169.19363531975725,Entire home/apt,False,False,2.0,False,0,1,10.0,88.0,1,1.2406850787750945,0.4132692427100047,335.57071788287203,12.652410488651563,313.31872385986435,23.52587654477429,23.725,37.968
27,157.47662456354135,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,0.9585954692269063,0.707212469241831,225.11413291552236,8.487738246095146,255.78684883133064,19.206033247072014,23.734,37.967
28,104.2813957303213,Entire home/apt,False,False,4.0,True,1,0,10.0,97.0,1,0.78555265852469,0.5732782483358652,218.0679412791155,8.222067541785838,197.5674879862146,14.8345693304423,23.74322,37.97215
29,62.80317765331709,Entire home/apt,False,False,6.0,False,1,0,8.0,94.0,2,3.350192337753786,0.2625174082656658,54.13016375659796,2.0409321051232396,80.40564803918647,6.037345377796577,23.71572,38.00141
30,78.73831228177067,Entire home/apt,False,False,2.0,True,0,0,10.0,96.0,1,2.238337854227373,0.20049464424190114,104.07732996245404,3.9241478206314495,168.2049304088282,12.629849816413577,23.71,37.977129999999995
