,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
0,137.66416510318948,Private room,False,True,2.0,True,1,0,10.0,98.0,1,4.328040985937436,0.2984926717791326,74.23001927242161,2.44834859299592,176.86793284661482,9.94044559169525,-9.14034,38.75137
1,123.82739212007505,Private room,False,True,2.0,True,1,0,10.0,97.0,1,4.465485873856009,0.29360181210487724,72.5710594011546,2.393630675548709,173.90983072459224,9.774192429093159,-9.14092,38.7526
2,193.01125703564728,Private room,False,True,4.0,True,1,0,10.0,87.0,2,4.47523906722346,0.16785136293640465,72.51781667998765,2.391874556626282,177.99643304587502,10.003870287457886,-9.14245,38.75264
3,326.2195121951219,Entire home/apt,False,False,6.0,False,1,0,9.0,93.0,2,0.6670181902328348,0.5303623897452336,537.0491951234936,17.71363734158036,775.7347646713932,43.59834537383236,-9.132,38.713
4,174.484052532833,Private room,False,True,3.0,False,0,1,10.0,96.0,1,4.88860580793396,0.46601756970568775,67.97132986508151,2.2419165651633115,160.2150692145894,9.004510613455706,-9.14053,38.75642
5,274.155722326454,Entire home/apt,False,False,4.0,True,1,0,10.0,95.0,1,0.8980301374778125,0.5437058262146256,335.06425127571595,11.051513878279613,679.590284828038,38.19477133164834,-9.12958,38.714240000000004
6,238.27392120075046,Entire home/apt,False,False,4.0,False,1,0,10.0,96.0,1,2.4343013582348214,1.8524225215230383,110.53586144161628,3.6458339023592226,336.02442226293635,18.885461220843794,-9.166,38.705
7,331.84803001876173,Entire home/apt,False,False,3.0,False,0,1,10.0,91.0,2,0.7429468439131128,0.3841880325289398,373.3477453547731,12.314228609895626,892.6485852854232,50.1692112963671,-9.13216,38.70912
8,240.15009380863037,Entire home/apt,False,False,4.0,True,0,1,10.0,96.0,1,1.0432870681346682,0.3520588750263173,376.2525548168001,12.41003871784096,702.7120484181672,39.494275595946185,-9.12763,38.71239
9,136.49155722326452,Private room,False,True,2.0,True,1,0,10.0,99.0,1,5.623691523813491,0.1822478844529151,62.34096672530574,2.056208790782501,131.49103578134404,7.3901439675537,-9.1562,38.761359999999996
10,245.3095684803002,Entire home/apt,False,False,4.0,False,0,1,9.0,91.0,1,0.9366164233749671,0.508374540858736,471.35223776042477,15.546737013376585,902.0442946843064,50.69727501358131,-9.129,38.711
11,172.37335834896808,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,1,5.653883477929231,4.552304619311362,129.87120997010803,4.283576877894276,140.22505272811938,7.881018818969856,-9.20359,38.703179999999996
12,268.29268292682923,Entire home/apt,False,False,4.0,False,1,0,9.0,95.0,1,0.8107835594448174,0.5869603561715607,549.3390774116262,18.118997818422024,867.3902204522935,48.749624391505954,-9.13031,38.71212
13,138.60225140712944,Private room,False,True,2.0,True,0,1,10.0,100.0,1,3.863678011734536,0.4838224846314161,80.02195541777763,2.6393855730640783,190.98194823058404,10.733690583857666,-9.135,38.747
14,227.72045028142588,Entire home/apt,False,False,4.0,True,1,0,10.0,95.0,1,0.6809556380447735,0.5835463089435711,515.2004473561954,16.99299424625165,807.7820746736228,45.39948895203894,-9.1318,38.71252
15,355.30018761726075,Entire home/apt,False,False,5.0,True,0,0,10.0,100.0,3,3.9411975510058,0.1707852026716423,81.3588694044609,2.6834813649059193,201.97530018242307,11.351546037861203,-9.14681,38.747440000000005
16,170.2626641651032,Entire home/apt,False,False,2.0,False,0,1,9.0,83.0,1,0.8509681726424466,0.5894522338607847,409.69542033972783,13.513093702217507,806.4630104063489,45.32535405166581,-9.13,38.711
17,222.0919324577861,Entire home/apt,False,False,4.0,False,0,0,10.0,94.0,1,0.867738571609543,0.5395821405577237,425.6095640699561,14.03799416422123,774.3162781207823,43.51862267819183,-9.12968,38.71176
18,227.72045028142588,Entire home/apt,False,False,4.0,False,0,1,9.0,92.0,1,0.9268265336748516,0.46915212658846567,360.06898832175943,11.87625181267563,694.9437538027427,39.05767689361468,-9.129,38.713
19,146.81050656660412,Entire home/apt,False,False,3.0,True,0,0,10.0,95.0,1,5.224986421310087,4.103365185780504,109.4977769409062,3.6115944834336147,148.71276020234217,8.358050426609587,-9.19899,38.70503
20,240.61913696060037,Entire home/apt,False,False,4.0,True,0,1,10.0,93.0,2,0.9251056009775551,0.47640389415500956,421.29507682557056,13.895688276686387,760.1204954626044,42.72078214896755,-9.129,38.711999999999996
21,95.91932457786116,Private room,False,True,2.0,False,1,0,10.0,93.0,1,7.106932063275575,0.5441148905118712,56.84389173977964,1.8748972952672873,99.51721648638741,5.593130761458013,-9.12154,38.77483
22,222.0919324577861,Entire home/apt,False,False,5.0,False,0,0,10.0,99.0,2,1.0584270832887828,0.38510496509585435,934.9073979365564,30.836300929937387,711.8581350746681,40.00830985485688,-9.12755,38.71119
23,77.62664165103189,Private room,False,True,2.0,False,0,1,10.0,95.0,1,7.371763716603634,0.48180438344663334,55.48434380083359,1.8300549617200865,96.64521549531719,5.431716710128613,-9.12,38.777
24,314.7279549718574,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,1,2.7630674570356564,1.9533127548681133,104.27255663684157,3.439249643637738,251.16112718729218,14.115919598151807,-9.170580000000001,38.706720000000004
25,138.60225140712944,Private room,False,True,2.0,False,0,1,9.0,91.0,1,0.41089103969767965,0.35320651784275214,459.42146381865643,15.153221103236799,1098.2294676101167,61.72340058637005,-9.136000000000001,38.71
26,92.4015009380863,Private room,False,True,2.0,False,1,0,10.0,96.0,1,6.803797191996032,0.7642225416142319,51.876649092649,1.7110614015766337,106.25040623230211,5.971553832563107,-9.16756,38.76965
27,112.3358348968105,Private room,False,True,2.0,False,1,0,8.0,85.0,1,7.850759992594182,0.7956228978750818,45.31445127968848,1.4946186747687753,90.67207774915695,5.0960105715325374,-9.16488,38.7803
28,188.32082551594746,Entire home/apt,False,False,4.0,False,1,0,10.0,97.0,1,2.9831292654703914,2.13248509904663,101.77971924974055,3.357027720902175,245.43968632117966,13.794359489881556,-9.173060000000001,38.70632
29,222.0919324577861,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,1,1.0609048416596607,0.374348158481266,738.8002582588623,24.368046654746582,717.2849026558622,40.313308545187134,-9.1275,38.71133
30,222.0919324577861,Entire home/apt,False,False,6.0,False,0,0,9.0,93.0,3,0.4636498275113675,0.4502061133846468,580.9329702722927,19.16106764260992,921.6039896637596,51.796581601294,-9.134310000000001,38.71208
31,216.46341463414632,Entire home/apt,False,False,3.0,False,0,0,9.0,88.0,1,0.9746523018164501,0.4189676697111364,363.1063711076889,11.976434622045899,692.9492170030785,38.9455786504872,-9.12843,38.71275
32,245.3095684803002,Entire home/apt,False,False,4.0,False,0,1,9.0,88.0,1,0.8936869033750937,0.5104987913249855,421.67851076545224,13.90833518094989,761.991438925019,42.82593411967215,-9.12937,38.71188
33,313.32082551594743,Entire home/apt,False,False,3.0,True,0,0,10.0,94.0,0,0.6627571749153859,0.5543681461496213,555.0070270204724,18.305945317372032,800.0358088705974,44.96412832722426,-9.132019999999999,38.712720000000004
34,209.42776735459663,Entire home/apt,False,False,5.0,True,0,0,9.0,95.0,2,5.312271566932379,4.185143405904275,110.89396721029611,3.657645400773001,148.83823009732197,8.365102166539877,-9.2,38.705
35,248.59287054409003,Private room,False,True,4.0,False,0,1,9.0,95.0,1,0.5868255487892762,0.2533935168817108,445.42047703416745,14.691422808822322,1110.1813883949844,62.395130143933564,-9.13456,38.70888
36,187.3827392120075,Private room,False,True,2.0,True,1,0,9.0,96.0,1,0.7954849902389953,0.5114127965264585,370.9930579729133,12.236563325758164,791.846156106335,44.50384818255481,-9.1308,38.71425
37,146.81050656660412,Private room,False,True,2.0,True,0,0,10.0,97.0,1,0.6871667318091722,0.32598070857883554,411.9213868668849,13.586513351952744,927.6555059135162,52.1366928190812,-9.133,38.709
38,86.77298311444652,Private room,False,True,2.0,False,0,1,10.0,91.0,1,7.3717669518069515,0.48182536476210064,55.48419303423107,1.8300499889448836,96.64513235288348,5.43171203730395,-9.12,38.777
39,134.14634146341461,Private room,False,True,2.0,False,1,0,9.0,88.0,1,4.768175108546337,3.8617925059515676,104.49324825974763,3.446528774503177,155.8963592466119,8.761787691487582,-9.19212,38.69993
40,107.87992495309568,Private room,False,True,2.0,False,0,1,10.0,91.0,1,3.9519486882646713,0.15014538177613276,81.22409892608887,2.6790361941470575,201.1745260567962,11.306540414179638,-9.14703,38.74751
41,325.04690431519697,Entire home/apt,False,False,5.0,True,0,1,10.0,95.0,2,0.9366442450514348,0.5083487242684156,471.40146581907544,15.548360715610732,902.1989936062714,50.705969502130685,-9.129,38.711
42,273.92120075046904,Entire home/apt,False,False,4.0,False,0,1,9.0,100.0,2,3.408715276406816,2.47472796291802,101.87699594876553,3.36023622430179,215.20443550495722,12.095058430313193,-9.17798,38.70599
43,237.1013133208255,Entire home/apt,False,False,2.0,True,1,0,10.0,94.0,0,0.44124975884837914,0.31659568236214314,477.8963357080698,15.762582747482396,860.7962105850972,48.379023597676294,-9.135,38.714
44,247.42026266416508,Entire home/apt,False,False,4.0,False,1,0,9.0,94.0,2,3.2958460234726874,2.495265433821577,104.7139349986873,3.4538077442794455,230.35936444608498,12.946805517310212,-9.176,38.704
45,174.484052532833,Entire home/apt,False,False,4.0,False,0,1,10.0,95.0,1,0.9251006614112748,0.47640667890783056,421.2870917981818,13.895424904390868,760.1191504712039,42.72070655689372,-9.129,38.711999999999996
46,297.3733583489681,Entire home/apt,False,False,4.0,False,0,1,10.0,93.0,1,0.989911111931093,0.40730251036503934,342.08923389108594,11.28322076008763,673.4042575272521,37.84710023704958,-9.12828,38.71308
47,262.6641651031895,Entire home/apt,False,False,4.0,False,0,0,10.0,94.0,2,6.072613553347786,0.578563195433683,68.32353741561315,2.2535335210692766,121.89647936124362,6.85090452185288,-9.18317,38.75517
48,211.53846153846152,Entire home/apt,False,False,4.0,False,1,0,9.0,89.0,1,5.335212525382734,4.221144737284829,113.04334545832457,3.728538918799227,151.88519387059924,8.536349588956444,-9.20016,38.70448
