0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Giarnni Regini-Moran,Great Britain,6.2,8.333,,14.533
2,Hashimoto Daiki,Japan,6.0,8.500,,14.500
3,Doi Ryosuke,Japan,6.2,8.166,-0.1,14.266
4,Benjamin Osberger,France,5.6,8.633,,14.233
5,Nicola Bartolini,Italy,5.9,8.333,,14.233
6,Ryu Sunghyun,South Korea,5.9,8.300,,14.200
7,Carlos Yulo,Philippines,6.2,7.100,,13.300
8,Milad Karimi,Kazakhstan,6.0,6.100,,12.100
