0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Rhys McClenaghan,Ireland,6.4,8.900,,15.300
2,Ahmad Abu Al Soud,Jordan,6.3,8.566,,14.866
3,Harutyun Merdinyan,Armenia,6.1,8.633,,14.733
4,Nariman Kurbanov,Kazakhstan,6.3,8.233,,14.533
5,Stephen Nedoroscik,United States,6.2,8.200,,14.400
6,Loran de Munck,Netherlands,6.4,7.133,,13.533
7,Doi Ryosuke,Japan,6.1,6.833,,12.933
8,Filip Ude,Croatia,5.7,6.800,,12.500
