0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Zou Jingyuan,China,6.9,9.266,,16.166
2,Lukas Dauser,Germany,6.6,8.900,,15.500
3,Carlos Yulo,Philippines,6.3,9.066,,15.366
4,Ferhat Arican,Turkey,6.6,8.466,,15.066
5,Jossimar Calvo,Colombia,6.7,8.266,,14.966
6,Kamoto Yuya,Japan,6.5,8.400,,14.900
7,Giarnni Regini-Moran,Great Britain,6.4,8.333,,14.733
8,Joe Fraser,Great Britain,6.5,8.200,,14.700
