0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Brody Malone,United States,6.3,8.500,,14.800
2,Hashimoto Daiki,Japan,6.4,8.300,,14.700
3,Arthur Mariano,Brazil,6.0,8.466,,14.466
4,Sun Wei,China,6.4,8.033,,14.433
5,Zhang Boheng,China,6.2,8.200,,14.400
6,Ilias Georgiou,Cyprus,5.9,8.400,,14.300
7,Kamoto Yuya,Japan,6.0,8.166,,14.166
8,Tyson Bull,Australia,5.9,7.866,,13.766
