0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Adem Asil,Turkey,6.3,8.633,,14.933
2,Zou Jingyuan,China,6.3,8.566,,14.866
3,Courtney Tulloch,Great Britain,6.1,8.633,,14.733
4,Artur Avetisyan,Armenia,6.0,8.600,,14.600
5,You Hao,China,6.7,7.900,,14.600
6,Vahagn Davtyan,Armenia,6.0,8.533,,14.533
7,Kamoto Yuya,Japan,6.4,8.066,,14.466
8,Donnell Whittenburg,United States,6.0,8.433,,14.433
