Rank,Athlete,Nation,D,E,ND,Total
1,Tang Chia-Hung,Chinese Taipei,6.3,8.4,,14.7
2,Milad Karimi,Kazakhstan,6.1,8.575,,14.675
3,Ivan Stretovich,Russia,6.1,8.5,,14.6
4,Ahmet Önder,Turkey,5.7,8.55,,14.25
5,Antoine Borello,France,5.9,7.85,,13.75
6,Fellipe Ferreira,Brazil,5.5,7.85,,13.35
7,Kakeru Tanigawa,Japan,5.5,7.8,,13.3
8,Wataru Tanigawa,Japan,5.3,7.65,,12.95
9,Andrea Russo,Italy,5.2,7.5,,12.7
