0,1,2,3,4,5,6
Rank,Athlete,Nation,D,E,ND,Total
1,Rhys McClenaghan,Ireland,6.4,8.700,,15.100
2,Khoi Young,United States,6.5,8.466,,14.966
3,Ahmad Abu Al Soud,Jordan,6.4,8.233,,14.633
4,Harutyun Merdinyan,Armenia,6.0,8.600,,14.600
5,Max Whitlock,Great Britain,6.9,7.400,,14.300
6,Chiba Kenta,Japan,6.1,8.100,,14.200
7,Nils Dunkel,Germany,6.2,7.566,,13.766
8,Lee Chih-Kai,Taiwan,6.5,7.000,,13.500
