Rank,Athlete,Nation,D,E,ND,Total
1,Ashton Locklear,United States,6.4,8.575,,14.975
2,Madison Kocian,United States,6.3,8.525,,14.825
3,Ahtziri Sandoval,Mexico,5.6,7.5,,13.1
4,Leticia Costa,Brazil,5.3,7.775,,13.075
5,Alexa Moreno,Mexico,5.4,7.625,,13.025
6,Marcela Sandoval,Colombia,5,7.675,,12.675
7,Jessica Lopez,Venezuela,5.8,6.375,,12.175
8,Maria Cecilia Cruz,Brazil,4.2,6.875,,11.075
