"TIME_PERIOD","GEO","INDICATOR","DETAIL","VALUE"
"2023";"CH";"1021";"2011/2014";43415
"2023";"CH";"1025";"2011/2014";24094
"2023";"CH";"1030";"2011/2014";2914
"2023";"CH";"1040";"2016/2020";1609
"2023";"CH";"1021";"2016/2020";32245
"2023";"CH";"1025";"2016/2020";24361
"2023";"CH";"1030";"2016/2020";3094
"2023";"CH";"1040";"2021/2023";800
"2023";"CH";"1021";"2021/2023";16964
"2023";"CH";"1025";"2021/2023";12329
"2023";"CH";"1030";"2021/2023";1596
"2023";"CH040";"Total";"Total";228330
"2023";"CH021";"Total";"Total";239591
"2023";"CH061";"Total";"Total";70416
"2023";"CH062";"Total";"Total";10386
"2023";"CH063";"Total";"Total";32431
"2023";"CH064";"Total";"Total";9568
"2023";"CH065";"Total";"Total";8067
"2023";"CH051";"Total";"Total";14033
"2023";"CH066";"Total";"Total";16188
"2023";"CH022";"Total";"Total";74696
"2023";"CH023";"Total";"Total";70805
"2023";"CH031";"Total";"Total";23846
"2023";"CH032";"Total";"Total";67988
"2023";"CH052";"Total";"Total";19557
"2023";"CH053";"Total";"Total";16396
"2023";"CH054";"Total";"Total";5330
"2023";"CH055";"Total";"Total";115501
"2023";"CH056";"Total";"Total";74197
"2023";"CH033";"Total";"Total";155630
"2023";"CH057";"Total";"Total";67289
"2023";"CH070";"Total";"Total";114475
"2023";"CH011";"Total";"Total";138391
"2023";"CH012";"Total";"Total";119634
"2023";"CH024";"Total";"Total";31637
"2023";"CH013";"Total";"Total";45017
"2023";"CH025";"Total";"Total";23630
"2023";"CH040";"1040";"Total";8510
"2023";"CH040";"1021";"Total";118908
"2023";"CH040";"1025";"Total";74525
"2023";"CH040";"1030";"Total";26387
"2023";"CH021";"1040";"Total";14383
"2023";"CH021";"1021";"Total";114722
"2023";"CH021";"1025";"Total";73568
"2023";"CH021";"1030";"Total";36918
"2023";"CH061";"1040";"Total";3275
"2023";"CH061";"1021";"Total";32084
"2023";"CH061";"1025";"Total";25302
"2023";"CH061";"1030";"Total";9755
"2023";"CH062";"1040";"Total";712
"2023";"CH062";"1021";"Total";4979
"2023";"CH062";"1025";"Total";3503
"2023";"CH062";"1030";"Total";1192
"2023";"CH063";"1040";"Total";1651
"2023";"CH063";"1021";"Total";15765
"2023";"CH063";"1025";"Total";11623
"2023";"CH063";"1030";"Total";3392
"2023";"CH064";"1040";"Total";740
"2023";"CH064";"1021";"Total";4086
"2023";"CH064";"1025";"Total";3781
"2023";"CH064";"1030";"Total";961
"2023";"CH065";"1040";"Total";565
"2023";"CH065";"1021";"Total";2644
"2023";"CH065";"1025";"Total";3830
"2023";"CH065";"1030";"Total";1028
"2023";"CH051";"1040";"Total";678
"2023";"CH051";"1021";"Total";10036
"2023";"CH051";"1025";"Total";2098
"2023";"CH051";"1030";"Total";1221
"2023";"CH066";"1040";"Total";845
"2023";"CH066";"1021";"Total";6528
"2023";"CH066";"1025";"Total";6871
"2023";"CH066";"1030";"Total";1944
"2023";"CH022";"1040";"Total";3217
"2023";"CH022";"1021";"Total";44821
"2023";"CH022";"1025";"Total";18372
"2023";"CH022";"1030";"Total";8286
"2023";"CH023";"1040";"Total";2570
"2023";"CH023";"1021";"Total";47191
"2023";"CH023";"1025";"Total";14748
"2023";"CH023";"1030";"Total";6296
"2023";"CH031";"1040";"Total";823
"2023";"CH031";"1021";"Total";9303
"2023";"CH031";"1025";"Total";8478
"2023";"CH031";"1030";"Total";5242
"2023";"CH032";"1040";"Total";1483
"2023";"CH032";"1021";"Total";46936
"2023";"CH032";"1025";"Total";14396
"2023";"CH032";"1030";"Total";5173
"2023";"CH052";"1040";"Total";878
"2023";"CH052";"1021";"Total";11965
"2023";"CH052";"1025";"Total";4436
"2023";"CH052";"1030";"Total";2278
"2023";"CH053";"1040";"Total";1024
"2023";"CH053";"1021";"Total";9298
"2023";"CH053";"1025";"Total";3208
"2023";"CH053";"1030";"Total";2866
"2023";"CH054";"1040";"Total";146
"2023";"CH054";"1021";"Total";2925
"2023";"CH054";"1025";"Total";1090
"2023";"CH054";"1030";"Total";1169
"2023";"CH055";"1040";"Total";6690
"2023";"CH055";"1021";"Total";68507
"2023";"CH055";"1025";"Total";27888
"2023";"CH055";"1030";"Total";12416
"2023";"CH056";"1040";"Total";5729
"2023";"CH056";"1021";"Total";37060
"2023";"CH056";"1025";"Total";24189
"2023";"CH056";"1030";"Total";7219
"2023";"CH033";"1040";"Total";5316
"2023";"CH033";"1021";"Total";102969
"2023";"CH033";"1025";"Total";33666
"2023";"CH033";"1030";"Total";13679
"2023";"CH057";"1040";"Total";3299
"2023";"CH057";"1021";"Total";41403
"2023";"CH057";"1025";"Total";14014
"2023";"CH057";"1030";"Total";8573
"2023";"CH070";"1040";"Total";2808
"2023";"CH070";"1021";"Total";76638
"2023";"CH070";"1025";"Total";29542
"2023";"CH070";"1030";"Total";5487
"2023";"CH011";"1040";"Total";5436
"2023";"CH011";"1021";"Total";76302
"2023";"CH011";"1025";"Total";38542
"2023";"CH011";"1030";"Total";18111
"2023";"CH012";"1040";"Total";4767
"2023";"CH012";"1021";"Total";74865
"2023";"CH012";"1025";"Total";33871
"2023";"CH012";"1030";"Total";6131
"2023";"CH024";"1040";"Total";1912
"2023";"CH024";"1021";"Total";14720
"2023";"CH024";"1025";"Total";10210
"2023";"CH024";"1030";"Total";4795
"2023";"CH013";"1040";"Total";1577
"2023";"CH013";"1021";"Total";26079
"2023";"CH013";"1025";"Total";11046
"2023";"CH013";"1030";"Total";6315
"2023";"CH025";"1040";"Total";1212
"2023";"CH025";"1021";"Total";15858
"2023";"CH025";"1025";"Total";3890
"2023";"CH025";"1030";"Total";2670
"2023";"CH040";"Total";"<1919/1919";41828
"2023";"CH040";"Total";"1919/1945";25038
"2023";"CH040";"Total";"1946/1960";25453
"2023";"CH040";"Total";"1961/1970";20451
"2023";"CH040";"Total";"1971/1980";25488
"2023";"CH040";"Total";"1981/1990";24423
"2023";"CH040";"Total";"1991/2000";24268
"2023";"CH040";"Total";"2001/2005";11535
"2023";"CH040";"Total";"2006/2010";10519
"2023";"CH040";"Total";"2011/2014";8451
"2023";"CH040";"Total";"2016/2020";7282
"2023";"CH040";"Total";"2021/2023";3594
"2023";"CH021";"Total";"<1919/1919";52206
"2023";"CH021";"Total";"1919/1945";30532
"2023";"CH021";"Total";"1946/1960";28755
"2023";"CH021";"Total";"1961/1970";25264
"2023";"CH021";"Total";"1971/1980";25840
"2023";"CH021";"Total";"1981/1990";23244
"2023";"CH021";"Total";"1991/2000";20844
"2023";"CH021";"Total";"2001/2005";9046
"2023";"CH021";"Total";"2006/2010";8433
"2023";"CH021";"Total";"2011/2014";6840
"2023";"CH021";"Total";"2016/2020";5795
"2023";"CH021";"Total";"2021/2023";2792
"2023";"CH061";"Total";"<1919/1919";8719
"2023";"CH061";"Total";"1919/1945";6896
"2023";"CH061";"Total";"1946/1960";6065
"2023";"CH061";"Total";"1961/1970";5906
"2023";"CH061";"Total";"1971/1980";8114
"2023";"CH061";"Total";"1981/1990";9308
"2023";"CH061";"Total";"1991/2000";9257
"2023";"CH061";"Total";"2001/2005";3954
"2023";"CH061";"Total";"2006/2010";4113
"2023";"CH061";"Total";"2011/2014";3860
"2023";"CH061";"Total";"2016/2020";2860
"2023";"CH061";"Total";"2021/2023";1364
"2023";"CH062";"Total";"<1919/1919";2051
"2023";"CH062";"Total";"1919/1945";962
"2023";"CH062";"Total";"1946/1960";1114
"2023";"CH062";"Total";"1961/1970";1013
"2023";"CH062";"Total";"1971/1980";1238
"2023";"CH062";"Total";"1981/1990";1108
"2023";"CH062";"Total";"1991/2000";1188
"2023";"CH062";"Total";"2001/2005";350
"2023";"CH062";"Total";"2006/2010";419
"2023";"CH062";"Total";"2011/2014";371
"2023";"CH062";"Total";"2016/2020";383
"2023";"CH062";"Total";"2021/2023";189
"2023";"CH063";"Total";"<1919/1919";4389
"2023";"CH063";"Total";"1919/1945";1948
"2023";"CH063";"Total";"1946/1960";2293
"2023";"CH063";"Total";"1961/1970";3051
"2023";"CH063";"Total";"1971/1980";3715
"2023";"CH063";"Total";"1981/1990";4436
"2023";"CH063";"Total";"1991/2000";4808
"2023";"CH063";"Total";"2001/2005";1932
"2023";"CH063";"Total";"2006/2010";2118
"2023";"CH063";"Total";"2011/2014";1670
"2023";"CH063";"Total";"2016/2020";1379
"2023";"CH063";"Total";"2021/2023";692
"2023";"CH064";"Total";"<1919/1919";2001
"2023";"CH064";"Total";"1919/1945";753
"2023";"CH064";"Total";"1946/1960";744
"2023";"CH064";"Total";"1961/1970";1044
"2023";"CH064";"Total";"1971/1980";1142
"2023";"CH064";"Total";"1981/1990";990
"2023";"CH064";"Total";"1991/2000";986
"2023";"CH064";"Total";"2001/2005";432
"2023";"CH064";"Total";"2006/2010";492
"2023";"CH064";"Total";"2011/2014";383
"2023";"CH064";"Total";"2016/2020";396
"2023";"CH064";"Total";"2021/2023";205
"2023";"CH065";"Total";"<1919/1919";1141
"2023";"CH065";"Total";"1919/1945";586
"2023";"CH065";"Total";"1946/1960";715
"2023";"CH065";"Total";"1961/1970";866
"2023";"CH065";"Total";"1971/1980";1187
"2023";"CH065";"Total";"1981/1990";1029
"2023";"CH065";"Total";"1991/2000";860
"2023";"CH065";"Total";"2001/2005";437
"2023";"CH065";"Total";"2006/2010";426
"2023";"CH065";"Total";"2011/2014";336
"2023";"CH065";"Total";"2016/2020";295
"2023";"CH065";"Total";"2021/2023";189
"2023";"CH051";"Total";"<1919/1919";5142
"2023";"CH051";"Total";"1919/1945";1705
"2023";"CH051";"Total";"1946/1960";1357
"2023";"CH051";"Total";"1961/1970";976
"2023";"CH051";"Total";"1971/1980";1198
"2023";"CH051";"Total";"1981/1990";1159
"2023";"CH051";"Total";"1991/2000";1018
"2023";"CH051";"Total";"2001/2005";317
"2023";"CH051";"Total";"2006/2010";371
"2023";"CH051";"Total";"2011/2014";310
"2023";"CH051";"Total";"2016/2020";332
"2023";"CH051";"Total";"2021/2023";148
"2023";"CH066";"Total";"<1919/1919";1925
"2023";"CH066";"Total";"1919/1945";1112
"2023";"CH066";"Total";"1946/1960";1246
"2023";"CH066";"Total";"1961/1970";1602
"2023";"CH066";"Total";"1971/1980";2161
"2023";"CH066";"Total";"1981/1990";2309
"2023";"CH066";"Total";"1991/2000";2126
"2023";"CH066";"Total";"2001/2005";1192
"2023";"CH066";"Total";"2006/2010";864
"2023";"CH066";"Total";"2011/2014";802
"2023";"CH066";"Total";"2016/2020";555
"2023";"CH066";"Total";"2021/2023";294
"2023";"CH022";"Total";"<1919/1919";12309
"2023";"CH022";"Total";"1919/1945";5167
"2023";"CH022";"Total";"1946/1960";4848
"2023";"CH022";"Total";"1961/1970";5509
"2023";"CH022";"Total";"1971/1980";7369
"2023";"CH022";"Total";"1981/1990";9284
"2023";"CH022";"Total";"1991/2000";8979
"2023";"CH022";"Total";"2001/2005";4598
"2023";"CH022";"Total";"2006/2010";5728
"2023";"CH022";"Total";"2011/2014";4881
"2023";"CH022";"Total";"2016/2020";4113
"2023";"CH022";"Total";"2021/2023";1911
"2023";"CH023";"Total";"<1919/1919";9365
"2023";"CH023";"Total";"1919/1945";8979
"2023";"CH023";"Total";"1946/1960";8987
"2023";"CH023";"Total";"1961/1970";6841
"2023";"CH023";"Total";"1971/1980";7417
"2023";"CH023";"Total";"1981/1990";8314
"2023";"CH023";"Total";"1991/2000";7886
"2023";"CH023";"Total";"2001/2005";3222
"2023";"CH023";"Total";"2006/2010";3142
"2023";"CH023";"Total";"2011/2014";3011
"2023";"CH023";"Total";"2016/2020";2493
"2023";"CH023";"Total";"2021/2023";1148
"2023";"CH031";"Total";"<1919/1919";5840
"2023";"CH031";"Total";"1919/1945";7415
"2023";"CH031";"Total";"1946/1960";4343
"2023";"CH031";"Total";"1961/1970";2031
"2023";"CH031";"Total";"1971/1980";1434
"2023";"CH031";"Total";"1981/1990";790
"2023";"CH031";"Total";"1991/2000";719
"2023";"CH031";"Total";"2001/2005";290
"2023";"CH031";"Total";"2006/2010";236
"2023";"CH031";"Total";"2011/2014";215
"2023";"CH031";"Total";"2016/2020";283
"2023";"CH031";"Total";"2021/2023";250
"2023";"CH032";"Total";"<1919/1919";8752
"2023";"CH032";"Total";"1919/1945";5765
"2023";"CH032";"Total";"1946/1960";7434
"2023";"CH032";"Total";"1961/1970";8300
"2023";"CH032";"Total";"1971/1980";9723
"2023";"CH032";"Total";"1981/1990";8115
"2023";"CH032";"Total";"1991/2000";7829
"2023";"CH032";"Total";"2001/2005";3203
"2023";"CH032";"Total";"2006/2010";3076
"2023";"CH032";"Total";"2011/2014";2462
"2023";"CH032";"Total";"2016/2020";2068
"2023";"CH032";"Total";"2021/2023";1261
"2023";"CH052";"Total";"<1919/1919";4583
"2023";"CH052";"Total";"1919/1945";2789
"2023";"CH052";"Total";"1946/1960";1895
"2023";"CH052";"Total";"1961/1970";1464
"2023";"CH052";"Total";"1971/1980";1604
"2023";"CH052";"Total";"1981/1990";1981
"2023";"CH052";"Total";"1991/2000";1746
"2023";"CH052";"Total";"2001/2005";684
"2023";"CH052";"Total";"2006/2010";942
"2023";"CH052";"Total";"2011/2014";855
"2023";"CH052";"Total";"2016/2020";670
"2023";"CH052";"Total";"2021/2023";344
"2023";"CH053";"Total";"<1919/1919";7414
"2023";"CH053";"Total";"1919/1945";919
"2023";"CH053";"Total";"1946/1960";915
"2023";"CH053";"Total";"1961/1970";1320
"2023";"CH053";"Total";"1971/1980";1306
"2023";"CH053";"Total";"1981/1990";1381
"2023";"CH053";"Total";"1991/2000";1221
"2023";"CH053";"Total";"2001/2005";347
"2023";"CH053";"Total";"2006/2010";461
"2023";"CH053";"Total";"2011/2014";499
"2023";"CH053";"Total";"2016/2020";381
"2023";"CH053";"Total";"2021/2023";232
"2023";"CH054";"Total";"<1919/1919";2082
"2023";"CH054";"Total";"1919/1945";194
"2023";"CH054";"Total";"1946/1960";342
"2023";"CH054";"Total";"1961/1970";401
"2023";"CH054";"Total";"1971/1980";467
"2023";"CH054";"Total";"1981/1990";503
"2023";"CH054";"Total";"1991/2000";408
"2023";"CH054";"Total";"2001/2005";226
"2023";"CH054";"Total";"2006/2010";240
"2023";"CH054";"Total";"2011/2014";179
"2023";"CH054";"Total";"2016/2020";193
"2023";"CH054";"Total";"2021/2023";95
"2023";"CH055";"Total";"<1919/1919";23443
"2023";"CH055";"Total";"1919/1945";10894
"2023";"CH055";"Total";"1946/1960";9851
"2023";"CH055";"Total";"1961/1970";11406
"2023";"CH055";"Total";"1971/1980";13420
"2023";"CH055";"Total";"1981/1990";13127
"2023";"CH055";"Total";"1991/2000";12544
"2023";"CH055";"Total";"2001/2005";5005
"2023";"CH055";"Total";"2006/2010";5370
"2023";"CH055";"Total";"2011/2014";4502
"2023";"CH055";"Total";"2016/2020";3790
"2023";"CH055";"Total";"2021/2023";2149
"2023";"CH056";"Total";"<1919/1919";20513
"2023";"CH056";"Total";"1919/1945";5893
"2023";"CH056";"Total";"1946/1960";5267
"2023";"CH056";"Total";"1961/1970";7585
"2023";"CH056";"Total";"1971/1980";8259
"2023";"CH056";"Total";"1981/1990";8104
"2023";"CH056";"Total";"1991/2000";6961
"2023";"CH056";"Total";"2001/2005";2711
"2023";"CH056";"Total";"2006/2010";2895
"2023";"CH056";"Total";"2011/2014";2895
"2023";"CH056";"Total";"2016/2020";2066
"2023";"CH056";"Total";"2021/2023";1048
"2023";"CH033";"Total";"<1919/1919";19460
"2023";"CH033";"Total";"1919/1945";15008
"2023";"CH033";"Total";"1946/1960";16152
"2023";"CH033";"Total";"1961/1970";13858
"2023";"CH033";"Total";"1971/1980";17401
"2023";"CH033";"Total";"1981/1990";20375
"2023";"CH033";"Total";"1991/2000";19533
"2023";"CH033";"Total";"2001/2005";8603
"2023";"CH033";"Total";"2006/2010";8810
"2023";"CH033";"Total";"2011/2014";7231
"2023";"CH033";"Total";"2016/2020";6007
"2023";"CH033";"Total";"2021/2023";3192
"2023";"CH057";"Total";"<1919/1919";15074
"2023";"CH057";"Total";"1919/1945";5184
"2023";"CH057";"Total";"1946/1960";4973
"2023";"CH057";"Total";"1961/1970";4467
"2023";"CH057";"Total";"1971/1980";5894
"2023";"CH057";"Total";"1981/1990";7642
"2023";"CH057";"Total";"1991/2000";8271
"2023";"CH057";"Total";"2001/2005";3524
"2023";"CH057";"Total";"2006/2010";4029
"2023";"CH057";"Total";"2011/2014";3795
"2023";"CH057";"Total";"2016/2020";2906
"2023";"CH057";"Total";"2021/2023";1530
"2023";"CH070";"Total";"<1919/1919";10475
"2023";"CH070";"Total";"1919/1945";28974
"2023";"CH070";"Total";"1946/1960";20480
"2023";"CH070";"Total";"1961/1970";12017
"2023";"CH070";"Total";"1971/1980";9936
"2023";"CH070";"Total";"1981/1990";10907
"2023";"CH070";"Total";"1991/2000";6860
"2023";"CH070";"Total";"2001/2005";3806
"2023";"CH070";"Total";"2006/2010";3815
"2023";"CH070";"Total";"2011/2014";3330
"2023";"CH070";"Total";"2016/2020";2539
"2023";"CH070";"Total";"2021/2023";1336
"2023";"CH011";"Total";"<1919/1919";34181
"2023";"CH011";"Total";"1919/1945";11985
"2023";"CH011";"Total";"1946/1960";12017
"2023";"CH011";"Total";"1961/1970";12547
"2023";"CH011";"Total";"1971/1980";13774
"2023";"CH011";"Total";"1981/1990";15922
"2023";"CH011";"Total";"1991/2000";9370
"2023";"CH011";"Total";"2001/2005";6451
"2023";"CH011";"Total";"2006/2010";7402
"2023";"CH011";"Total";"2011/2014";6386
"2023";"CH011";"Total";"2016/2020";5675
"2023";"CH011";"Total";"2021/2023";2681
"2023";"CH012";"Total";"<1919/1919";17779
"2023";"CH012";"Total";"1919/1945";9741
"2023";"CH012";"Total";"1946/1960";10324
"2023";"CH012";"Total";"1961/1970";13162
"2023";"CH012";"Total";"1971/1980";15276
"2023";"CH012";"Total";"1981/1990";15906
"2023";"CH012";"Total";"1991/2000";11759
"2023";"CH012";"Total";"2001/2005";5174
"2023";"CH012";"Total";"2006/2010";7128
"2023";"CH012";"Total";"2011/2014";5475
"2023";"CH012";"Total";"2016/2020";5066
"2023";"CH012";"Total";"2021/2023";2844
"2023";"CH024";"Total";"<1919/1919";10336
"2023";"CH024";"Total";"1919/1945";2909
"2023";"CH024";"Total";"1946/1960";3474
"2023";"CH024";"Total";"1961/1970";3066
"2023";"CH024";"Total";"1971/1980";2558
"2023";"CH024";"Total";"1981/1990";2869
"2023";"CH024";"Total";"1991/2000";2115
"2023";"CH024";"Total";"2001/2005";1120
"2023";"CH024";"Total";"2006/2010";1132
"2023";"CH024";"Total";"2011/2014";892
"2023";"CH024";"Total";"2016/2020";785
"2023";"CH024";"Total";"2021/2023";381
"2023";"CH013";"Total";"<1919/1919";7278
"2023";"CH013";"Total";"1919/1945";4402
"2023";"CH013";"Total";"1946/1960";4275
"2023";"CH013";"Total";"1961/1970";4663
"2023";"CH013";"Total";"1971/1980";5200
"2023";"CH013";"Total";"1981/1990";5166
"2023";"CH013";"Total";"1991/2000";4752
"2023";"CH013";"Total";"2001/2005";2235
"2023";"CH013";"Total";"2006/2010";2041
"2023";"CH013";"Total";"2011/2014";1509
"2023";"CH013";"Total";"2016/2020";2152
"2023";"CH013";"Total";"2021/2023";1344
"2023";"CH025";"Total";"<1919/1919";5574
"2023";"CH025";"Total";"1919/1945";2321
"2023";"CH025";"Total";"1946/1960";2597
"2023";"CH025";"Total";"1961/1970";2366
"2023";"CH025";"Total";"1971/1980";2377
"2023";"CH025";"Total";"1981/1990";2264
"2023";"CH025";"Total";"1991/2000";2083
"2023";"CH025";"Total";"2001/2005";844
"2023";"CH025";"Total";"2006/2010";1003
"2023";"CH025";"Total";"2011/2014";880
"2023";"CH025";"Total";"2016/2020";845
"2023";"CH025";"Total";"2021/2023";476
"2023";"CH040";"1040";"<1919/1919";3228
"2023";"CH040";"1021";"<1919/1919";14941
"2023";"CH040";"1025";"<1919/1919";11585
"2023";"CH040";"1030";"<1919/1919";12074
"2023";"CH040";"1040";"1919/1945";787
"2023";"CH040";"1021";"1919/1945";13810
"2023";"CH040";"1025";"1919/1945";7498
"2023";"CH040";"1030";"1919/1945";2943
"2023";"CH040";"1040";"1946/1960";763
"2023";"CH040";"1021";"1946/1960";13147
"2023";"CH040";"1025";"1946/1960";9364
"2023";"CH040";"1030";"1946/1960";2179
"2023";"CH040";"1040";"1961/1970";819
"2023";"CH040";"1021";"1961/1970";8786
"2023";"CH040";"1025";"1961/1970";9063
"2023";"CH040";"1030";"1961/1970";1783
"2023";"CH040";"1040";"1971/1980";857
"2023";"CH040";"1021";"1971/1980";15273
"2023";"CH040";"1025";"1971/1980";7705
"2023";"CH040";"1030";"1971/1980";1653
"2023";"CH040";"1040";"1981/1990";759
"2023";"CH040";"1021";"1981/1990";15716
"2023";"CH040";"1025";"1981/1990";6081
"2023";"CH040";"1030";"1981/1990";1867
"2023";"CH040";"1040";"1991/2000";555
"2023";"CH040";"1021";"1991/2000";16100
"2023";"CH040";"1025";"1991/2000";6108
"2023";"CH040";"1030";"1991/2000";1505
"2023";"CH040";"1040";"2001/2005";122
"2023";"CH040";"1021";"2001/2005";7639
"2023";"CH040";"1025";"2001/2005";3389
"2023";"CH040";"1030";"2001/2005";385
"2023";"CH040";"1040";"2006/2010";179
"2023";"CH040";"1021";"2006/2010";5866
"2023";"CH040";"1025";"2006/2010";4047
"2023";"CH040";"1030";"2006/2010";427
"2023";"CH040";"1040";"2011/2014";176
"2023";"CH040";"1021";"2011/2014";3723
"2023";"CH040";"1025";"2011/2014";3918
"2023";"CH040";"1030";"2011/2014";634
"2023";"CH040";"1040";"2016/2020";186
"2023";"CH040";"1021";"2016/2020";2703
"2023";"CH040";"1025";"2016/2020";3780
"2023";"CH040";"1030";"2016/2020";613
"2023";"CH040";"1040";"2021/2023";79
"2023";"CH040";"1021";"2021/2023";1204
"2023";"CH040";"1025";"2021/2023";1987
"2023";"CH040";"1030";"2021/2023";324
"2023";"CH021";"1040";"<1919/1919";5476
"2023";"CH021";"1021";"<1919/1919";11868
"2023";"CH021";"1025";"<1919/1919";15473
"2023";"CH021";"1030";"<1919/1919";19389
"2023";"CH021";"1040";"1919/1945";2029
"2023";"CH021";"1021";"1919/1945";12583
"2023";"CH021";"1025";"1919/1945";10419
"2023";"CH021";"1030";"1919/1945";5501
"2023";"CH021";"1040";"1946/1960";1721
"2023";"CH021";"1021";"1946/1960";14248
"2023";"CH021";"1025";"1946/1960";9757
"2023";"CH021";"1030";"1946/1960";3029
"2023";"CH021";"1040";"1961/1970";1380
"2023";"CH021";"1021";"1961/1970";12767
"2023";"CH021";"1025";"1961/1970";8923
"2023";"CH021";"1030";"1961/1970";2194
"2023";"CH021";"1040";"1971/1980";1092
"2023";"CH021";"1021";"1971/1980";15214
"2023";"CH021";"1025";"1971/1980";7598
"2023";"CH021";"1030";"1971/1980";1936
"2023";"CH021";"1040";"1981/1990";1039
"2023";"CH021";"1021";"1981/1990";14341
"2023";"CH021";"1025";"1981/1990";5999
"2023";"CH021";"1030";"1981/1990";1865
"2023";"CH021";"1040";"1991/2000";813
"2023";"CH021";"1021";"1991/2000";12826
"2023";"CH021";"1025";"1991/2000";5401
"2023";"CH021";"1030";"1991/2000";1804
"2023";"CH021";"1040";"2001/2005";191
"2023";"CH021";"1021";"2001/2005";6729
"2023";"CH021";"1025";"2001/2005";1875
"2023";"CH021";"1030";"2001/2005";251
"2023";"CH021";"1040";"2006/2010";191
"2023";"CH021";"1021";"2006/2010";5506
"2023";"CH021";"1025";"2006/2010";2455
"2023";"CH021";"1030";"2006/2010";281
"2023";"CH021";"1040";"2011/2014";205
"2023";"CH021";"1021";"2011/2014";4090
"2023";"CH021";"1025";"2011/2014";2296
"2023";"CH021";"1030";"2011/2014";249
"2023";"CH021";"1040";"2016/2020";174
"2023";"CH021";"1021";"2016/2020";3073
"2023";"CH021";"1025";"2016/2020";2284
"2023";"CH021";"1030";"2016/2020";264
"2023";"CH021";"1040";"2021/2023";72
"2023";"CH021";"1021";"2021/2023";1477
"2023";"CH021";"1025";"2021/2023";1088
"2023";"CH021";"1030";"2021/2023";155
"2023";"CH061";"1040";"<1919/1919";768
"2023";"CH061";"1021";"<1919/1919";1880
"2023";"CH061";"1025";"<1919/1919";2478
"2023";"CH061";"1030";"<1919/1919";3593
"2023";"CH061";"1040";"1919/1945";450
"2023";"CH061";"1021";"1919/1945";2116
"2023";"CH061";"1025";"1919/1945";2771
"2023";"CH061";"1030";"1919/1945";1559
"2023";"CH061";"1040";"1946/1960";298
"2023";"CH061";"1021";"1946/1960";2355
"2023";"CH061";"1025";"1946/1960";2650
"2023";"CH061";"1030";"1946/1960";762
"2023";"CH061";"1040";"1961/1970";357
"2023";"CH061";"1021";"1961/1970";2480
"2023";"CH061";"1025";"1961/1970";2412
"2023";"CH061";"1030";"1961/1970";657
"2023";"CH061";"1040";"1971/1980";353
"2023";"CH061";"1021";"1971/1980";4326
"2023";"CH061";"1025";"1971/1980";2724
"2023";"CH061";"1030";"1971/1980";711
"2023";"CH061";"1040";"1981/1990";346
"2023";"CH061";"1021";"1981/1990";5179
"2023";"CH061";"1025";"1981/1990";2915
"2023";"CH061";"1030";"1981/1990";868
"2023";"CH061";"1040";"1991/2000";291
"2023";"CH061";"1021";"1991/2000";5084
