Rank,Athlete,Nation,D,E,ND,Total
1,Artem Dolgopyat,Israel,6.6,8.433,,15.033
2,Rayderley Zapata,Spain,6.4,8.533,,14.933
3,Antonios Tantalidis,Greece,6.2,8.5,,14.7
4,Adem Asil,Turkey,6.2,8.266,,14.466
5,Milad Karimi,Kazakhstan,6.4,8.066,-0.1,14.366
6,Ahmet Önder,Turkey,6,8.233,-0.3,13.933
7,Petro Pakhniuk,Ukraine,5.6,8.033,,13.633
8,Ilyas Azizov,Kazakhstan,6,7.766,-0.2,13.566
